"row_id","cluster","out","x","ols_residual","standardized_residual","leverage","cooks_distance","robust_weight","robustbase_weight"
23,"310",234.32,2,-34.0387276701862,-0.516000501195902,0.00976430976430977,0.00131272339336931,,0.942832034130369
24,"310",232.8416,3,-44.8469996019277,-0.678922690980276,0.00707070707070707,0.00164117606423972,,0.90541668480598
25,"310",229.3074,4,-57.7110715336692,-0.873075360567208,0.00572390572390572,0.00219411275802617,,0.850323663176469
26,"310",220.4579,5,-75.8904434654107,-1.14809991447678,0.00572390572390572,0.00379415307002488,,0.755869494407171
27,"310",235.4208,6,-70.2574153971522,-1.06360188967253,0.00707070707070707,0.00402784479043992,,0.783641110816808
28,"310",255.7511,7,-59.2569873288937,-0.898289602870493,0.00976430976430977,0.00397837506088602,,0.836194339791958
29,"310",261.0125,8,-63.3254592606352,-0.961928915417873,0.0138047138047138,0.00647620293120472,,0.814048268355136
30,"310",401.066193760351,9,67.3983625679748,1.02660510768288,0.0191919191919192,0.010311247628883,,0.868238102438698
31,"330",321.5426,0,71.8436161932968,1.09431476564525,0.0191919191919192,0.0117162571163105,,0.827338173714967
32,"330",300.4002,1,41.3713442615553,0.628440642666382,0.0138047138047138,0.00276415897841453,,0.946800847039642
33,"330",283.8565,2,15.4977723298138,0.234934112904819,0.00976430976430977,0.000272122931789333,,0.995401899074493
34,"330",285.133,3,7.4444003980723,0.112698115723591,0.00707070707070707,4.52217990913201e-05,,0.999788954680602
35,"330",285.7973,4,-1.22117153366918,-0.0184743542051651,0.00572390572390572,9.8241279648905e-07,,0.998185393522823
36,"330",297.5855,5,1.23715653458934,0.018716181467615,0.00572390572390572,1.00830047890075e-06,,0.999074711136765
37,"330",126.688706239648,6,-178.989509157504,-2.70965817765048,0.00707070707070707,0.0261422848819719,,0.109587637616524
38,"330",318.2613,7,3.25321267110631,0.0493161608463415,0.00976430976430977,1.19908921961994e-05,,0.999418004443064
39,"330",305.3495,8,-18.9884592606352,-0.288439250742136,0.0138047138047138,0.000582295195649725,,0.97267803756931
40,"330",354.0487,9,20.3808688076233,0.310439352229346,0.0191919191919192,0.000942883232151877,,0.994180510208975
41,"331",287.6079,0,37.9089161932968,0.577424814312222,0.0191919191919192,0.00326208491631646,,0.954821540904799
42,"331",285,1,25.9711442615553,0.394507910773397,0.0138047138047138,0.00108929603246405,,0.981522155421316
43,"331",301.8206,2,33.4618723298138,0.507255825201142,0.00976430976430977,0.00126860688436149,,0.967934562107833
44,"331",320.1153,3,42.4267003980723,0.642282646762284,0.00707070707070707,0.00146881433790628,,0.946661165379624
45,"331",162.726406239649,4,-124.292065294021,-1.88033832743706,0.00572390572390572,0.0101771804665915,,0.452000417600366
46,"331",293.3187,5,-3.02964346541071,-0.0458336154685737,0.00572390572390572,6.04677365690116e-06,,0.996752302675219
47,"331",290.075,6,-15.6032153971522,-0.236211498637784,0.00707070707070707,0.000198662820254809,,0.980909439210349
48,"331",334.8177,7,19.8096126711063,0.300298241633179,0.00976430976430977,0.000444609313823768,,0.993760999037495
49,"331",293.7469,8,-30.5910592606352,-0.464685527742536,0.0138047138047138,0.00151130731092996,,0.944079702977703
50,"331",371.5811,9,37.9132688076233,0.577491112897663,0.0191919191919192,0.0032628340494541,,0.965849709176094
51,"332",234.8606,0,-14.8383838067032,-0.226016775857973,0.0191919191919192,0.000499787886928647,,0.986834403098332
52,"332",89.2609062396485,1,-169.767949498796,-2.57881587343825,0.0138047138047138,0.0465452276669478,,0.170536944116641
53,"332",272.9613,2,4.60257232981382,0.0697713983902659,0.00976430976430977,2.40009168593442e-05,,0.999999997707148
54,"332",309.7688,3,32.0802003980723,0.485650682872207,0.00707070707070707,0.000839774211810625,,0.971957889980403
55,"332",317.4629,4,30.4444284663308,0.460575062187109,0.00572390572390572,0.000610599321782459,,0.976203622993945
56,"332",309.9976,5,13.6492565345893,0.206491220033204,0.00572390572390572,0.000122732239614565,,0.997799059127466
57,"332",454.1619,6,148.483684602848,2.24784140772037,0.00707070707070707,0.0179906088300285,,0.371160092484855
58,"332",346.8311,7,31.8230126711063,0.48241199397817,0.00976430976430977,0.00114738500953516,,0.976450869896136
59,"332",330.3003,8,5.96234073936479,0.0905693859583931,0.0138047138047138,5.74112940573737e-05,,0.999892307741959
60,"332",253.8644,9,-79.8034311923767,-1.21555787041689,0.0191919191919192,0.0144562501494936,,0.722257494101197
61,"333",283.8424,0,34.1434161932968,0.52006909548328,0.0191919191919192,0.00264622318097793,,0.964109553630831
62,"333",289.555,1,30.5261442615553,0.463699453335996,0.0138047138047138,0.00150490005189283,,0.973078845517127
63,"333",430.320193760351,2,161.961466090165,2.45520921013001,0.00976430976430977,0.0297200808738032,,0.269606935794135
64,"333",299.8097,3,22.1211003980723,0.334883429059066,0.00707070707070707,0.000399302328285102,,0.988797795394355
65,"333",297.171,4,10.1525284663308,0.153591368447202,0.00572390572390572,6.7903021308031e-05,,0.999200951954298
66,"333",338.1665,5,41.8181565345893,0.632641209466922,0.00572390572390572,0.00115204762928684,,0.951119991464367
67,"333",332.0265,6,26.3482846028478,0.398877259216037,0.00707070707070707,0.00056649108618407,,0.984945198516429
68,"333",348.8399,7,33.8318126711063,0.512863831568745,0.00976430976430977,0.00129681230571402,,0.972492188860777
69,"333",333.36,8,9.02204073936481,0.137046962858237,0.0138047138047138,0.000131453853051441,,0.999924490921477
70,"333",362.0428,9,28.3749688076233,0.43220468270085,0.0191919191919192,0.00182760909743682,,0.984147362172664
71,"334",265.4731,0,15.7741161932968,0.240269757842995,0.0191919191919192,0.000564810285347425,,0.994256823745648
72,"334",276.2012,1,17.1723442615553,0.260852028292649,0.0138047138047138,0.000476236771464656,,0.993382128777417
73,"334",396.915593760351,2,128.556866090165,1.94882158867535,0.00976430976430977,0.0187247980194027,,0.492376117885034
74,"334",254.6723,3,-23.0162996019277,-0.348435529708822,0.00707070707070707,0.000432274276980809,,0.969507414468242
75,"334",279.0244,4,-7.99407153366917,-0.120937399032461,0.00572390572390572,4.20994795530858e-05,,0.992819364084781
76,"334",284.1912,5,-12.1571434654107,-0.183917957723907,0.00572390572390572,9.73651977559528e-05,,0.987070654235191
77,"334",305.5248,6,-0.153415397152161,-0.00232250084056629,0.00707070707070707,1.92055295427355e-08,,0.998218122389338
78,"334",331.5229,7,16.5148126711063,0.250351649392325,0.00976430976430977,0.000309010966040509,,0.996578724294543
79,"334",335.7469,8,11.4089407393648,0.173304546380227,0.0138047138047138,0.000210210498060483,,0.999444802831436
80,"334",377.299,9,43.6311688076233,0.664585592964589,0.0191919191919192,0.00432121843313378,,0.951655518741052
81,"335",395.159193760352,0,145.460209953648,2.21563534800169,0.0191919191919192,0.0480287126215124,,0.371201099086898
82,"335",273.9472,1,14.9183442615553,0.226613227648062,0.0138047138047138,0.000359422286232155,,0.995466243351836
83,"335",254.4907,2,-13.8680276701862,-0.210228457942111,0.00976430976430977,0.000217899376289157,,0.986783935310841
84,"335",270.8021,3,-6.88649960192768,-0.104252255059988,0.00707070707070707,3.86977257353253e-05,,0.994415933573411
85,"335",251.4519,4,-35.5665715336692,-0.538064819118485,0.00572390572390572,0.00083334469060974,,0.935220409011847
86,"335",254.6362,5,-41.7121434654107,-0.631037402846489,0.00572390572390572,0.00114621392896226,,0.913126716855517
87,"335",245.4523,6,-60.2259153971522,-0.911738598147544,0.00707070707070707,0.00295975122048033,,0.833990876355028
88,"335",235.311,7,-79.6970873288937,-1.20814553951681,0.00976430976430977,0.00719633690836048,,0.728686120786629
89,"335",235.7541,8,-88.5838592606352,-1.34561006989936,0.0138047138047138,0.0126728106638438,,0.672826441746869
90,"335",237.2466,9,-96.4212311923767,-1.46867853549606,0.0191919191919192,0.0211036643521679,,0.620545545248997
91,"337",312.3666,0,62.6676161932968,0.954546852758679,0.0191919191919192,0.00891453871684784,,0.869114822938218
92,"337",313.8058,1,54.7769442615553,0.832074922134479,0.0138047138047138,0.00484573160086191,,0.902780559430686
93,"337",291.6112,2,23.2524723298138,0.352489302552188,0.00976430976430977,0.000612582887452926,,0.986549196636387
94,"337",346.1222,3,68.4336003980723,1.03599180654509,0.00707070707070707,0.00382144107965411,,0.850353897783254
95,"337",365.7324,4,78.7139284663308,1.19081468513905,0.00572390572390572,0.00408172594714319,,0.803258720559499
96,"337",391.8385,5,95.4901565345893,1.44461193721584,0.00572390572390572,0.00600700339239596,,0.713871384286888
97,"337",250.709206239649,6,-54.9690091575037,-0.832156174303525,0.00707070707070707,0.00246560899746711,,0.858108451099362
98,"337",416.6923,7,101.684212671106,1.54145317094088,0.00976430976430977,0.0117147668255538,,0.682902968021956
99,"337",455.8643,8,131.526340739365,1.99791666374769,0.0138047138047138,0.0279376085364475,,0.492699620270494
100,"337",458.9167,9,125.248868807623,1.90777822413308,0.0191919191919192,0.035609030534012,,0.538252958398334
101,"349",236.1032,0,-13.5957838067032,-0.20708961712292,0.0191919191919192,0.000419586035469739,,0.988543780301003
102,"349",230.3167,1,-28.7121557384447,-0.436144532566539,0.0138047138047138,0.00133135953991039,,0.95860767390955
103,"349",238.9256,2,-29.4331276701862,-0.446183205692541,0.00976430976430977,0.000981520594733099,,0.955498764662762
104,"349",254.922,3,-22.7665996019277,-0.344655410694339,0.00707070707070707,0.000422945811213724,,0.970042267342502
105,"349",250.7103,4,-36.3081715336692,-0.549284030098113,0.00572390572390572,0.000868459207120558,,0.932907196095802
106,"349",269.7744,5,-26.5739434654107,-0.402020871492922,0.00572390572390572,0.000465213897556854,,0.958923141308288
107,"349",281.5648,6,-24.1134153971522,-0.365044373435767,0.00707070707070707,0.000474466816907316,,0.963650957111841
108,"349",308.102,7,-6.90608732889372,-0.104690884969037,0.00976430976430977,5.40369364964982e-05,,0.992369448792088
109,"349",336.2806,8,11.9426407393648,0.181411577393544,0.0138047138047138,0.000230337414972512,,0.999277050736412
110,"349",198.094206239649,9,-135.573624952728,-2.06504387555681,0.0191919191919192,0.0417217909122137,,0.358817406162932
111,"350",256.2968,0,6.59781619329685,0.100497275386476,0.0191919191919192,9.88127419371783e-05,,0.999652065255438
112,"350",397.005193760352,1,137.976338021907,2.09589366956628,0.0138047138047138,0.0307448926663107,,0.425133660996535
113,"350",256.2046,2,-12.1541276701861,-0.184247073809053,0.00976430976430977,0.000167368674261944,,0.989115473665369
114,"350",255.5271,3,-22.1614996019277,-0.335495018160643,0.00707070707070707,0.000400762131472162,,0.971319195512922
115,"350",268.9165,4,-18.1019715336692,-0.273853610819116,0.00572390572390572,0.000215870064798061,,0.978273025035245
116,"350",329.7247,5,33.3763565345893,0.504930401419694,0.00572390572390572,0.000733868959485863,,0.971355162953908
117,"350",379.4445,6,73.7662846028478,1.11672140590716,0.00707070707070707,0.00444021713574709,,0.832581527238159
118,"350",362.9184,7,47.9103126711063,0.726282885490944,0.00976430976430977,0.00260066611066891,,0.93644302493513
119,"350",394.4872,8,70.1492407393648,1.06558379283245,0.0138047138047138,0.00794711874384342,,0.853957701327616
120,"350",389.0527,9,55.3848688076233,0.843616774056009,0.0191919191919192,0.00696297423682012,,0.915162891449172
121,"351",250.5265,0,0.82751619329683,0.0126046437681927,0.0191919191919192,1.55440980738298e-06,,0.999700549535355
122,"351",300.0576,1,41.0287442615553,0.623236466490323,0.0138047138047138,0.002718568012922,,0.947761498844744
123,"351",116.343006239648,2,-152.015721430538,-2.3044394963246,0.00976430976430977,0.0261820469864677,,0.274218060971099
124,"351",280.5891,3,2.90050039807229,0.043909638391148,0.00707070707070707,6.8649005114393e-06,,0.999809880879148
125,"351",271.8274,4,-15.1910715336692,-0.229816392317768,0.00572390572390572,0.000152025865395398,,0.983257686683418
126,"351",304.6336,5,8.28525653458931,0.125342558093176,0.00572390572390572,4.52222937315953e-05,,0.99981775930091
127,"351",287.7466,6,-17.9316153971522,-0.271460313669114,0.00707070707070707,0.000262377880611056,,0.976724633106794
128,"351",266.5955,7,-48.4125873288937,-0.733896976642279,0.00976430976430977,0.00265548085641205,,0.883805147505119
129,"351",321.5418,8,-2.79615926063518,-0.0424743298559926,0.0138047138047138,1.26266330770472e-05,,0.995784848673082
130,"351",347.5655,9,13.8976688076233,0.211687899218644,0.0191919191919192,0.000438426141522375,,0.998708770104729
131,"352",68.1262062396485,0,-181.572777567055,-2.76569836067616,0.0191919191919192,0.0748365916697678,,0.11166666712304
132,"352",298.1939,1,39.1650442615553,0.594926416463118,0.0138047138047138,0.00247719957002929,,0.952839973847776
133,"352",326.8785,2,58.5197723298138,0.887113999813286,0.00976430976430977,0.00388000105598046,,0.890321453633518
134,"352",346.8555,3,69.1669003980723,1.04709297303817,0.00707070707070707,0.00390377714104851,,0.847012280669715
135,"352",348.7402,4,61.7217284663308,0.933750126336409,0.00572390572390572,0.00250967119427115,,0.881490013471073
136,"352",352.8287,5,56.4803565345893,0.854456629134537,0.00572390572390572,0.00210152966952645,,0.90392973964921
137,"352",354.4266,6,48.7483846028478,0.737984363486477,0.00707070707070707,0.00193913857846073,,0.932269405102502
138,"352",360.4326,7,45.4245126711063,0.688600100802248,0.00976430976430977,0.0023377988551379,,0.9438455471037
139,"352",375.6406,8,51.3026407393648,0.779299418285734,0.0138047138047138,0.00425053105444859,,0.927294229245399
140,"352",388.5417,9,54.8738688076233,0.83583327324029,0.0191919191919192,0.00683508133494128,,0.916948227499404
141,"369",271.9235,0,22.2245161932968,0.338521604539107,0.0191919191919192,0.00112118468488924,,0.986581058415708
142,"369",268.4369,1,9.40804426155531,0.142910448947141,0.0138047138047138,0.000142942856461114,,0.998909147447192
143,"369",257.2424,2,-11.1163276701862,-0.168514837124715,0.00976430976430977,0.000140006844543337,,0.99041823154881
144,"369",277.6566,3,-0.0319996019276527,-0.000484430531448213,0.00707070707070707,8.35559805999178e-10,,0.998972207539242
145,"369",314.8222,4,27.8037284663308,0.420625533554552,0.00572390572390572,0.000509268417055009,,0.980973267965434
146,"369",317.2135,5,20.8651565345893,0.315656139811924,0.00572390572390572,0.000286803179176499,,0.9915731667728
147,"369",298.1353,6,-7.54291539715222,-0.11418949906854,0.00707070707070707,4.64265981091907e-05,,0.992223361476879
148,"369",348.1229,7,33.1148126711063,0.501994672094212,0.00976430976430977,0.00124242789417176,,0.973939733608555
149,"369",340.28,8,15.9420407393648,0.242163422689891,0.0138047138047138,0.000410441798368761,,0.997317169880935
150,"369",212.962206239649,9,-120.705624952728,-1.83857598880904,0.0191919191919192,0.0330725394777949,,0.459271168656218
151,"370",225.264,0,-24.4349838067032,-0.372191225815171,0.0191919191919192,0.00135530373990844,,0.969700722772884
152,"370",234.5235,1,-24.5053557384447,-0.372242231523214,0.0138047138047138,0.000969808029379423,,0.968459145773397
153,"370",85.3499062396485,2,-183.008821430538,-2.77427066300544,0.00976430976430977,0.0379464049025444,,0.100165827332323
154,"370",240.473,3,-37.2155996019277,-0.563393655148764,0.00707070707070707,0.00113015609086124,,0.931629194653214
155,"370",267.5373,4,-19.4811715336692,-0.294718680645306,0.00572390572390572,0.000250017729810746,,0.975688703692323
156,"370",344.1937,5,47.8453565345893,0.723823016932421,0.00572390572390572,0.00150806568189969,,0.933527930003886
157,"370",281.1481,6,-24.5301153971522,-0.371352645735868,0.00707070707070707,0.000491006873074875,,0.96266809094854
158,"370",347.5855,7,32.5774126711063,0.493848108214694,0.00976430976430977,0.00120242989895099,,0.97499954141838
159,"370",365.163,8,40.8250407393648,0.620142161127909,0.0138047138047138,0.00269164020149268,,0.957659326379977
160,"370",372.2288,9,38.5609688076233,0.587356814420836,0.0191919191919192,0.00337526906358664,,0.964361808193106
161,"371",269.8804,0,20.1814161932968,0.307401309986083,0.0191919191919192,0.000924518919795079,,0.989356855721859
162,"371",272.4428,1,13.4139442615553,0.203761030802578,0.0138047138047138,0.000290587378733851,,0.996639251025209
163,"371",277.8989,2,9.54017232981386,0.144621554347666,0.00976430976430977,0.000103119079475708,,0.999056379103897
164,"371",281.7895,3,4.1009003980723,0.0620820647627373,0.00707070707070707,1.37229294793657e-05,,0.999960208319557
165,"371",279.1705,4,-7.84797153366918,-0.118727141853222,0.00572390572390572,4.0574717510125e-05,,0.992972429683444
166,"371",284.512,5,-11.8363434654107,-0.179064771528836,0.00572390572390572,9.22944921851438e-05,,0.987519155292297
167,"371",259.2658,6,-46.4124153971522,-0.702620960956651,0.00707070707070707,0.00175774847580342,,0.89375472929303
168,"371",151.079706239649,7,-163.928381089245,-2.48502610385087,0.00976430976430977,0.0304463256320616,,0.186505828466816
169,"371",350.7807,8,26.4427407393648,0.401671574388485,0.0138047138047138,0.00112921512470821,,0.986299397417469
170,"371",369.4692,9,35.8013688076233,0.545322863635987,0.0191919191919192,0.00290945596626102,,0.970486170484303
171,"372",269.4117,0,19.7127161932968,0.300262118533388,0.0191919191919192,0.000882074900461898,,0.98994870136204
172,"372",119.923106239648,1,-139.105749498796,-2.11304970080094,0.0138047138047138,0.0312502800546693,,0.362102236365938
173,"372",297.5968,2,29.2380723298138,0.443226319219923,0.00976430976430977,0.000968554493612376,,0.976584263351197
174,"372",310.6316,3,32.9430003980723,0.498712303559817,0.00707070707070707,0.000885553271644749,,0.970148598372952
175,"372",287.1726,4,0.154128466330806,0.00233171491603535,0.00572390572390572,1.5649713112809e-08,,0.998841795501811
176,"372",329.6076,5,33.2592565345893,0.503158867431406,0.00572390572390572,0.000728728476104392,,0.971598986114821
177,"372",334.4818,6,28.8035846028478,0.436047167971588,0.00707070707070707,0.000676988773587129,,0.98098339241755
178,"372",343.2199,7,28.2118126711063,0.427669025087745,0.00976430976430977,0.00090175502474763,,0.982806071992448
179,"372",369.1417,8,44.8037407393648,0.680579568459153,0.0138047138047138,0.00324184542662443,,0.947048016683406
180,"372",364.1236,9,30.4557688076233,0.463899219877656,0.0191919191919192,0.0021054826147574,,0.980737746983342
